"","abundance","counts","length","countsFromAbundance","counts_normalized"
"RP11-708J19.1",0,0,1911,"no",0
"RP11-708J19.2",0.453027,13.3066666666667,250,"no",0.00251338218945237
"RP11-708L7.6",0,0,322,"no",0
"RP11-708L7.7",0,0,350.5,"no",0
"RP11-708L7.9",0,0,237,"no",0
"RP11-709A23.1",0,0,2639,"no",0
"RP11-709A23.2",0,0,928,"no",0
"RP11-709B3.2",0,0,2216,"no",0
"RP11-709D24.5",0,0,1662,"no",0
"RP11-709D24.6",0,0,1543,"no",0
"RP11-709P2.1",0,0,521,"no",0
"RP11-70C1.1",0,0,897,"no",0
"RP11-70C1.3",0,0,488,"no",0
"RP11-70F11.11",0,0,864.4,"no",0
"RP11-70F11.2",0,0,331,"no",0
"RP11-70F11.7",0,0,665,"no",0
"RP11-70F11.8",0,0,1148,"no",0
"RP11-70J12.1",0,0,635,"no",0
"RP11-70K10.2",0,0,486,"no",0
"RP11-70L8.4",0,0,3017,"no",0
"RP11-70O5.2",0,0,428,"no",0
"RP11-70P17.1",0.259626,14.7333354,483,"no",0.00278285341575061
"RP11-710C12.1",0.034873,13.63997828,3329,"no",0.00257633856263546
"RP11-710E1.1",0,0,745,"no",0
"RP11-710E1.2",0,0,491,"no",0
"RP11-710F7.2",0,0,470,"no",0
"RP11-710F7.3",0,0,3526,"no",0
"RP11-710M11.1",0.398936,27.46666384,586,"no",0.00518794266276037
"RP11-710N8.3",0,0,558,"no",0
"RP11-711C17.1",0,0,342,"no",0
"RP11-711C17.2",0,0,543,"no",0
"RP11-711D18.2",0,0,552,"no",0
"RP11-711G10.1",0,0,522,"no",0
"RP11-711K1.7",0,0,505.5,"no",0
"RP11-711K1.8",0,0,506,"no",0
"RP11-711M9.1",0.352119,29.3733342666667,710,"no",0.00554807729388809
"RP11-712B9.2",0.23767,33.09333076,1185.1160853284,"no",0.00625071554021845
"RP11-712B9.4",0,0,1489,"no",0
"RP11-712B9.5",0,0,568,"no",0
"RP11-712C19.1",0.149005,4.30666624,246,"no",0.000813449265295475
"RP11-712C7.1",0,0,536.333333333333,"no",0
"RP11-712C7.2",0,0,482,"no",0
"RP11-712L6.5",0.475911,27.7708888533333,496.660148641238,"no",0.00524540511742705
"RP11-712L6.7",0.05541,3.20299872,492,"no",0.000604986969114734
"RP11-712P20.2",0,0,1699,"no",0
"RP11-713C19.1",0,0,357,"no",0
"RP11-713C19.2",0,0,674,"no",0
"RP11-713C5.1",0,0,2206,"no",0
"RP11-713D19.1",0,0,426,"no",0
"RP11-713H12.1",0.018326,0.74713264,347,"no",0.000141119479248587
"RP11-713H12.2",0,0,492,"no",0
"RP11-713M15.1",0,0,1973,"no",0
"RP11-713M15.2",0.022301,2.98958734666667,1141,"no",0.000564677524368048
"RP11-713M6.2",0,0,557,"no",0
"RP11-713N11.3",0,0,1186,"no",0
"RP11-713N11.4",0,0,490,"no",0
"RP11-713N11.5",0,0,559,"no",0
"RP11-713P14.1",0,0,881,"no",0
"RP11-713P17.3",0.49328,69.7333029333333,1203.21058019786,"no",0.0131713257718682
"RP11-713P17.4",0.106052,14.0799958666667,1130,"no",0.0026594497123379
"RP11-713P17.5",0,0,516,"no",0
"RP11-714G18.1",0,0,587,"no",0
"RP11-714L20.1",0,0,2264,"no",0
"RP11-715C4.1",0,0,399,"no",0
"RP11-715F3.1",0,0,429,"no",0
"RP11-715F3.2",0.202734,24.9866624933333,1049,"no",0.00471951646928368
"RP11-715G15.1",0,0,2190,"no",0
"RP11-715G18.3",0,0,950,"no",0
"RP11-715I4.1",0,0,156,"no",0
"RP11-715J22.1",0.056429,2.7845832,420,"no",0.000525956048591804
"RP11-715J22.2",0.013873,5.32001536,3264,"no",0.00100485209319416
"RP11-715J22.3",0.910442,42.4666665333333,397,"no",0.00802116457742682
"RP11-715J22.4",0.70234,58.77992876,712.322472022098,"no",0.0111024368268534
"RP11-715J22.6",0.072053,4.26666912,504,"no",0.000805894552191463
"RP11-715L17.1",0,0,318,"no",0
"RP11-716A19.3",0,0,871,"no",0
"RP11-716D16.1",0,0,713.5,"no",0
"RP11-716D19.1",0,0,258,"no",0
"RP11-716H6.1",0,0,507,"no",0
"RP11-716H6.2",0,0,571,"no",0
"RP11-716O23.1",0,0,699,"no",0
"RP11-716O23.2",0,0,686,"no",0
"RP11-717A5.1",0.014185,0.213333333333333,128,"no",4.02947044401181e-05
"RP11-717A5.2",0,0,73,"no",0
"RP11-717D12.1",0,0,1428,"no",0
"RP11-717H13.1",0,0,4949,"no",0
"RP11-717I24.1",0,0,251,"no",0
"RP11-718B12.1",0,0,1156,"no",0
"RP11-718B12.2",0,0,446,"no",0
"RP11-718B12.5",0,0,915,"no",0
"RP11-718G2.5",0.037237,1.96,448,"no",0.000370207597043585
"RP11-718I15.1",0,0,487,"no",0
"RP11-718L23.1",0,0,609,"no",0
"RP11-718M20.5",0,0,322,"no",0
"RP11-718O11.1",0.079525,6.11999686666667,655,"no",0.00115595374179742
"RP11-719C20.1",0,0,573,"no",0
"RP11-719J20.1",0,0,400,"no",0
"RP11-719K4.3",0.137347,5.72864446666667,355,"no",0.00108203454200087
"RP11-719K4.6",0.144893,9.85671072,579,"no",0.0018617495869413
"RP11-719K4.7",0,0,370,"no",0
"RP11-719L21.1",0,0,1009,"no",0
"RP11-719N22.1",0,0,553,"no",0
"RP11-719N22.2",0,0,698,"no",0
"RP11-71C5.2",0,0,293,"no",0
"RP11-71E19.1",0.25279,14.8800006,501,"no",0.00281055574802709
"RP11-71E19.2",0,0,254,"no",0
"RP11-71E19.5",0,0,573.333333333333,"no",0
"RP11-71E22.1",0,0,919,"no",0
"RP11-71G12.1",0,0,471,"no",0
"RP11-71G7.1",0,0,576.5,"no",0
"RP11-71H17.1",0.078125,3.09333198666667,337,"no",0.000584272960021391
"RP11-71H17.7",0.000572,0.17062128,2538,"no",3.22271908537248e-05
"RP11-71H17.9",0.654926,53.78666132,699,"no",0.0101593013470787
"RP11-71H9.1",0,0,695.5,"no",0
"RP11-71H9.2",0,0,576,"no",0
"RP11-71J2.1",0,0,597,"no",0
"RP11-71J4.2",0,0,476,"no",0
"RP11-71N10.1",0,0,1496.5,"no",0
"RP11-720D4.3",0,0,679,"no",0
"RP11-720L2.2",0,0,454,"no",0
"RP11-720L2.3",0,0,492,"no",0
"RP11-720L2.4",0,0,548,"no",0
"RP11-720L8.1",0,0,463,"no",0
"RP11-720N19.1",0,0,838,"no",0
"RP11-720N19.2",0,0,430,"no",0
"RP11-722E23.2",0.637925,42.94667088,573,"no",0.00811182848342169
"RP11-722M1.1",0,0,773.333333333333,"no",0
"RP11-722P11.4",0,0,588,"no",0
"RP11-723C11.2",0,0,472,"no",0
"RP11-723D22.2",0,0,356,"no",0
"RP11-723D22.3",0,0,387,"no",0
"RP11-723G8.1",0,0,613,"no",0
"RP11-723G8.2",0,0,408,"no",0
"RP11-723O4.2",0.641153,79.3814090933333,1053.78508717888,"no",0.0149936738318249
"RP11-723O4.3",0.491669,19.0052596533333,329,"no",0.00358974056502548
"RP11-723O4.6",0.143283,38.5678242266667,2291,"no",0.00728474567864981
"RP11-723O4.9",0.248237,23.65333404,811,"no",0.0044676754882743
"RP11-723P16.3",0,0,447,"no",0
"RP11-724M22.1",0,0,489,"no",0
"RP11-724N1.1",0,0,820,"no",0
"RP11-724O16.1",0,0,1935,"no",0
"RP11-725D20.1",0,0,558,"no",0
"RP11-725G5.2",0,0,1701,"no",0
"RP11-725G5.3",0,0,181,"no",0
"RP11-725K16.2",0,0,355,"no",0
"RP11-725K16.5",0,0,353,"no",0
"RP11-725M22.1",0,0,274.666666666667,"no",0
"RP11-725P16.2",0.799176,157.93334112,1682,"no",0.0298306748515816
"RP11-726G1.1",0.065086,44.1475879466667,5773.18357250407,"no",0.00833865941275806
"RP11-726G23.10",0,0,554,"no",0
"RP11-726G23.11",0,0,220,"no",0
"RP11-726G23.12",0,0,253,"no",0
"RP11-726G23.2",0.062698,1.33333288,181,"no",0.000251841817124491
"RP11-726G23.3",0,0,300,"no",0
"RP11-726G23.6",0,0,119,"no",0
"RP11-726G23.7",0,0,510,"no",0
"RP11-726G23.8",0,0,181,"no",0
"RP11-727A23.1",0.021552,1.012864,400,"no",0.000191311197740793
"RP11-727A23.10",0,0,1548,"no",0
"RP11-727A23.11",8.7e-05,0.0154227733333333,1516,"no",2.91307543647001e-06
"RP11-727A23.4",0.130206,13.8447020666667,905,"no",0.00261500708361481
"RP11-727A23.5",0.989031,65.21825996,561.247383550162,"no",0.012318518011814
"RP11-727A23.7",0,0,766,"no",0
"RP11-727A23.8",0,0,236,"no",0
"RP11-727F15.11",0.012515,0.716058826666667,487,"no",0.000135250213041896
"RP11-727F15.12",0.743391,66.3798592,760,"no",0.0125379225339406
"RP11-727F15.13",0.042482,1.90666896,382,"no",0.000360134354101628
"RP11-727F15.9",0,0,561,"no",0
"RP11-727M10.1",0,0,558,"no",0
"RP11-727M10.2",0,0,558,"no",0
"RP11-728B21.3",0,0,446,"no",0
"RP11-728C8.1",0,0,529,"no",0
"RP11-728D14.6",0,0,835,"no",0
"RP11-728E14.2",0,0,404,"no",0
"RP11-728E14.3",0.002636,1.14664629333333,3703,"no",0.000216580188221361
"RP11-728F11.3",0,0,419.5,"no",0
"RP11-728F11.4",0,0,857.333333333333,"no",0
"RP11-728G15.1",0.117782,6.86380010666667,496,"no",0.00129644435922274
"RP11-728K20.1",0.610511,20.873333,291,"no",0.00394258492460233
"RP11-728K20.2",0,0,3044,"no",0
"RP11-728K20.3",0,0,678,"no",0
"RP11-728L1.1",0,0,996,"no",0
"RP11-729I10.2",0,0,522,"no",0
"RP11-729L2.2",0.01018,1.46880261333333,1228,"no",0.000277429533680343
"RP11-729M20.1",0,0,541.5,"no",0
"RP11-72B4.2",0,0,569,"no",0
"RP11-72H11.1",0,0,390,"no",0
"RP11-72I18.1",0,0,857,"no",0
"RP11-72I2.1",0,0,156,"no",0
"RP11-72I8.1",0.027104,8.27317512,2598,"no",0.00156264912300815
"RP11-72J9.1",0,0,132,"no",0
"RP11-72K17.1",0,0,1020,"no",0
"RP11-72K17.2",0,0,1135,"no",0
"RP11-72L22.1",0,0,447,"no",0
"RP11-72M10.2",0,0,229,"no",0
"RP11-72M10.4",0,0,504.5,"no",0
"RP11-72M10.5",0,0,802,"no",0
"RP11-72M10.7",0,0,476,"no",0
"RP11-72M10.8",0,0,341,"no",0
"RP11-72M17.1",0.450983,32.5866642666667,614.999097526958,"no",0.00615501564991261
"RP11-730A19.5",0.062681,5.84000092,793,"no",0.00110306770781915
"RP11-730A19.7",0,0,301,"no",0
"RP11-730A19.9",0.053049,2.10666837333333,338,"no",0.000397910528703802
"RP11-730B22.1",0.224904,4.3599996,165,"no",0.000823522946442343
"RP11-730G20.1",0,0,677,"no",0
"RP11-730G20.2",0.870344,102.360004413333,1001,"no",0.0193339037077709
"RP11-730K11.1",0,0,1678.5,"no",0
"RP11-730N24.1",0,0,2290,"no",0
"RP11-730N24.2",0,0,572,"no",0
"RP11-731C17.1",0,0,709,"no",0
"RP11-731C17.2",0.421251,83.3466610666667,1684,"no",0.0157426362832126
"RP11-731D1.1",0,0,486,"no",0
"RP11-731D1.3",0,0,163,"no",0
"RP11-731D1.4",0.150471,9.5466672,540,"no",0.00180318812443205
"RP11-731F5.1",0,0,537,"no",0
"RP11-731F5.2",0,0,536,"no",0
"RP11-731I19.1",0,0,410,"no",0
"RP11-731J8.1",0.021124,1.25333593333333,505,"no",0.000236731879677404
"RP11-731J8.2",0,0,7000,"no",0
"RP11-731K22.1",0,0,2776,"no",0
"RP11-731N10.1",0,0,814,"no",0
"RP11-732A19.1",0,0,479,"no",0
"RP11-732A19.2",1.984591,100.0307308,429,"no",0.0188939471836641
"RP11-732A19.5",0,0,820,"no",0
"RP11-732A19.6",0,0,487,"no",0
"RP11-732A19.8",5.216076,244.52432508,399,"no",0.0461861034727404
"RP11-732A19.9",0,0,464,"no",0
"RP11-732A21.2",0,0,1957,"no",0
"RP11-732M18.2",0,0,143,"no",0
"RP11-732M18.3",0.755041,37.6133339733333,424,"no",0.00710446019748244
"RP11-733C7.1",0,0,405,"no",0
"RP11-733D4.1",0,0,732,"no",0
"RP11-733D4.2",0,0,111,"no",0
"RP11-733O18.1",0,0,744,"no",0
"RP11-734C14.2",0,0,250,"no",0
"RP11-734E19.1",0,0,724,"no",0
"RP11-734I18.1",0,0,734,"no",0
"RP11-734J24.1",0.21675,12.096445,475,"no",0.00228479379398974
"RP11-734K2.4",1.020682,40.5333295466667,338,"no",0.00765599312839144
"RP11-734K21.2",0,0,482.5,"no",0
"RP11-734K21.3",0,0,368,"no",0
"RP11-734K21.4",0,0,455,"no",0
"RP11-734K21.5",0,0,3273,"no",0
"RP11-735A19.2",0,0,1524,"no",0
"RP11-735A19.3",0,0,975,"no",0
"RP11-735A19.4",0,0,1008,"no",0
"RP11-735A19.5",0,0,1156,"no",0
"RP11-735B13.2",0,0,360,"no",0
"RP11-735G4.1",0,0,821,"no",0
"RP11-736E3.1",0,0,597.5,"no",0
"RP11-736G13.1",0,0,287,"no",0
"RP11-736G13.2",0,0,304,"no",0
"RP11-736I10.1",0,0,522,"no",0
"RP11-736I10.2",0,0,737,"no",0
"RP11-736K12.1",0,0,530,"no",0
"RP11-736K20.5",0.120552,16.3733373866667,1156,"no",0.00309261933137845
"RP11-736K20.6",0.267067,36.1333297333333,1151.54933406224,"no",0.00682491488457187
"RP11-736N17.4",0,0,1237,"no",0
"RP11-736N17.8",0,0,386,"no",0
"RP11-736N17.9",0,0,42,"no",0
"RP11-736P16.1",0,0,412,"no",0
"RP11-737F10.1",0,0,234,"no",0
"RP11-737F9.1",0,0,411,"no",0
"RP11-737F9.2",0,0,474,"no",0
"RP11-737G21.1",0,0,253,"no",0
"RP11-737O24.1",0,0,568,"no",0
"RP11-737O24.2",0.281234,18.9333334,573,"no",0.00357615503165258
"RP11-737O24.3",0.043494,5.03348133333333,985,"no",0.000950731137335242
"RP11-737O24.4",0,0,427,"no",0
"RP11-737O24.5",0,0,720,"no",0
"RP11-738B7.1",0.27757,9.94666813333333,305,"no",0.0018787408715466
"RP11-738E22.3",0.118815,6.2400008,447,"no",0.0011786202559786
"RP11-738G5.1",0,0,267,"no",0
"RP11-738G5.2",0,0,407,"no",0
"RP11-738O11.12",0,0,112,"no",0
"RP11-738O11.13",0,0,1582,"no",0
"RP11-738O11.9",0,0,901,"no",0
"RP11-739G5.1",0,0,457,"no",0
"RP11-739L10.1",0,0,570,"no",0
"RP11-739N10.1",0,0,750.8,"no",0
"RP11-739N20.2",0.029188,1.66666896,486,"no",0.000314802811606495
"RP11-739N20.3",0,0,234,"no",0
"RP11-739P1.2",0,0,622,"no",0
"RP11-73B2.2",0,0,339,"no",0
"RP11-73B2.3",0,0,361,"no",0
"RP11-73B2.4",0,0,528,"no",0
"RP11-73B2.5",0,0,559,"no",0
"RP11-73B2.6",0,0,538.333333333333,"no",0
"RP11-73B2.7",0,0,605,"no",0
"RP11-73B8.1",0,0,478,"no",0
"RP11-73B8.2",0,0,2270,"no",0
"RP11-73B8.3",0,0,189,"no",0
"RP11-73C9.1",0,0,566,"no",0
"RP11-73E17.2",0.502321,124.94169876,2117,"no",0.023599166361471
"RP11-73E17.3",2.1e-05,0.000344586666666667,142,"no",6.50860213469008e-08
"RP11-73E6.2",0,0,788,"no",0
"RP11-73G16.1",0,0,1303.66666666667,"no",0
"RP11-73G16.2",0,0,488,"no",0
"RP11-73G16.3",0,0,579,"no",0
"RP11-73K9.2",0.164039,39.23999088,2036,"no",0.00741170547535561
"RP11-73K9.3",0.059831,2.45333505333333,349,"no",0.000463389425937413
"RP11-73M14.1",0,0,389,"no",0
"RP11-73M18.10",1.937693,121.7990844,535,"no",0.0230055848764453
"RP11-73M18.11",0,0,312,"no",0
"RP11-73M18.2",9.512958,2799.8096758,2505,"no",0.528832047070049
"RP11-73M18.6",0.107111,6.94666976,552,"no",0.00131209689760456
"RP11-73M18.7",0.396927,28.4942619866667,611,"no",0.00538203686715012
"RP11-73M18.8",1.579957,150.546697746667,811,"no",0.0284354751100206
"RP11-73M18.9",0.732909,58.8133303466667,683,"no",0.0111087457662092
"RP11-73M7.1",0,0,591,"no",0
"RP11-73M7.6",0,0,698.35,"no",0
"RP11-73M7.9",0,0,480,"no",0
"RP11-73O6.3",0,0,722.333333333333,"no",0
"RP11-740C1.2",0,0,666,"no",0
"RP11-740D6.3",0,0,344,"no",0
"RP11-740N7.3",0,0,200,"no",0
"RP11-740N7.4",0,0,436,"no",0
"RP11-740P5.2",0,0,607,"no",0
"RP11-740P5.3",0,0,429,"no",0
"RP11-741G21.1",0.007688,0.280000266666667,310,"no",5.28868499460356e-05
"RP11-742B18.1",0,0,577.5,"no",0
"RP11-742D12.1",0,0,249,"no",0
"RP11-742D12.2",0,0,532.5,"no",0
"RP11-742N3.1",52.480465,1294.8581548,210,"no",0.244574656122856
"RP11-744D14.1",0,0,554,"no",0
"RP11-744D14.2",0,0,1406,"no",0
"RP11-744H18.1",0,0,2594,"no",0
"RP11-744I24.2",0,0,426,"no",0
"RP11-744I24.3",0,0,385,"no",0
"RP11-744J10.2",0,0,204,"no",0
"RP11-744J10.3",0,0,923,"no",0
"RP11-744K17.1",0,0,4710,"no",0
"RP11-744K17.2",0,0,3644,"no",0
"RP11-744K17.3",0,0,229,"no",0
"RP11-744K17.7",0,0,217,"no",0
"RP11-744K17.8",0,0,436,"no",0
"RP11-744K17.9",0,0,3795,"no",0
"RP11-744N12.3",0,0,1228.5,"no",0
"RP11-744O11.2",0,0,1715,"no",0
"RP11-745A24.1",0,0,312,"no",0
"RP11-745A24.2",0,0,498,"no",0
"RP11-745C15.2",0,0,481,"no",0
"RP11-745I13.1",0,0,451,"no",0
"RP11-745K9.2",0,0,448,"no",0
"RP11-745L13.2",0,0,454,"no",0
"RP11-745O10.2",1.180324,86.39619464,623,"no",0.0163186365364205
"RP11-746B8.1",0,0,492.6,"no",0
"RP11-746M1.1",0,0,504,"no",0
"RP11-746M1.2",0,0,166,"no",0
"RP11-746M1.8",0,0,145,"no",0
"RP11-746P2.1",0,0,360,"no",0
"RP11-746P2.3",0,0,1243,"no",0
"RP11-746P2.5",0,0,151,"no",0
"RP11-747D18.1",0,0,1948,"no",0
"RP11-747H12.1",0,0,790.5,"no",0
"RP11-747H12.3",0,0,925,"no",0
"RP11-747H12.4",0,0,352,"no",0
"RP11-747H12.5",0.014385,1.32000454666667,781,"no",0.000249324342504119
"RP11-747H12.6",0.051878,1.2800004,210,"no",0.000241768302193279
"RP11-747H12.7",0,0,305,"no",0
"RP11-747H7.1",0,0,1185,"no",0
"RP11-747H7.3",0,0,3040,"no",0
"RP11-747I9.1",0,0,1188,"no",0
"RP11-748C4.1",0,0,522,"no",0
"RP11-748H22.1",0,0,1643,"no",0
"RP11-748H22.2",0,0,1663,"no",0
"RP11-748L13.2",0,0,808,"no",0
"RP11-748L13.6",0,0,1395,"no",0
"RP11-749H17.1",0,0,855.25,"no",0
"RP11-749H17.2",0,0,726,"no",0
"RP11-749H20.1",0,0,462,"no",0
"RP11-749H20.3",0,0,518,"no",0
"RP11-749H20.4",0,0,406,"no",0
"RP11-74B21.1",0,0,127,"no",0
"RP11-74C1.2",0.113031,6.5736528,495,"no",0.00124164092188104
"RP11-74C1.4",0,0,526,"no",0
"RP11-74C13.3",0,0,1126,"no",0
"RP11-74C13.4",0,0,444,"no",0
"RP11-74C3.1",0,0,561,"no",0
"RP11-74D3.2",0,0,926,"no",0
"RP11-74D7.1",0,0,1203,"no",0
"RP11-74E22.3",0.374586,19.4966721733333,443,"no",0.00368255926307973
"RP11-74E22.4",1.008601,93.85334112,792,"no",0.0177271530053812
"RP11-74E22.5",0,0,626,"no",0
"RP11-74E22.6",0,0,303,"no",0
"RP11-74E24.2",0.395007,149.70417864,3225.69900280248,"no",0.0282763388988255
"RP11-74H8.1",0,0,229,"no",0
"RP11-74K11.1",0,0,1261,"no",0
"RP11-74K11.2",0,0,408,"no",0
"RP11-74K19.1",0,0,434,"no",0
"RP11-74M11.2",0,0,657,"no",0
"RP11-74M13.3",0,0,193,"no",0
"RP11-74M13.4",0,0,2300,"no",0
"RP11-750B16.1",0.789996,58.011,625,"no",0.0109572004653548
"RP11-750H9.5",0,0,751,"no",0
"RP11-750H9.7",0,0,430,"no",0
"RP11-750I4.2",0,0,321,"no",0
"RP11-751A18.1",0,0,564,"no",0
"RP11-751H17.1",0,0,560,"no",0
"RP11-751K21.1",0,0,445,"no",0
"RP11-751L19.1",0,0,541,"no",0
"RP11-752D24.2",0,0,1850,"no",0
"RP11-752D24.3",0,0,727,"no",0
"RP11-752G15.3",0.097352,24.454444,2138,"no",0.00461899028075353
"RP11-752G15.4",0,0,636,"no",0
"RP11-752G15.6",1.682873,148.706656453333,752.096818951876,"no",0.0280879254846808
"RP11-752G15.8",0,0,1091,"no",0
"RP11-752G15.9",0.269466,25.173342,795.114381777293,"no",0.0047547767609063
"RP11-752L20.1",0,0,598,"no",0
"RP11-752L20.5",0,0,1028,"no",0
"RP11-752P2.1",0,0,348,"no",0
"RP11-752P2.2",0,0,378,"no",0
"RP11-753A21.1",0,0,1963,"no",0
"RP11-753A21.2",0,0,2098,"no",0
"RP11-753B14.1",0,0,349,"no",0
"RP11-753B7.2",0,0,672,"no",0
"RP11-753C18.8",0,0,315,"no",0
"RP11-753D20.1",0,0,428,"no",0
"RP11-753D20.3",0,0,464.5,"no",0
"RP11-753D20.4",0,0,2352,"no",0
"RP11-753E22.2",0,0,416,"no",0
"RP11-753E22.3",0,0,345,"no",0
"RP11-753H16.3",0,0,537.5,"no",0
"RP11-753H16.5",0,0,546,"no",0
"RP11-753N8.1",0,0,544,"no",0
"RP11-754B17.1",0,0,912,"no",0
"RP11-754I20.1",0,0,512.5,"no",0
"RP11-754I20.2",0,0,499,"no",0
"RP11-754I20.3",0,0,1525,"no",0
"RP11-754N21.1",0,0,593.5,"no",0
"RP11-755B10.2",0,0,364,"no",0
"RP11-755B10.3",0,0,2919,"no",0
"RP11-755B10.4",0.639642,30.8799987333333,410.899415610607,"no",0.00583265822845729
"RP11-755E23.3",0,0,400,"no",0
"RP11-755F10.1",4.487037,209.29333428,397,"no",0.0395316236535911
"RP11-755F10.3",0.282077,17.8633224,539,"no",0.00337404982699941
"RP11-755O11.2",0,0,504,"no",0
"RP11-756D7.1",0,0,333,"no",0
"RP11-756G12.1",0,0,305,"no",0
"RP11-756H20.1",0,0,1336,"no",0
"RP11-756H6.1",0,0,548,"no",0
"RP11-756J15.3",0,0,228,"no",0
"RP11-756K15.2",0,0,1200.5,"no",0
"RP11-756P10.1",0,0,336,"no",0
"RP11-756P10.2",0,0,1991,"no",0
"RP11-756P10.3",2.850713,375.79546928,1122,"no",0.0709807845214363
"RP11-756P10.4",0,0,437,"no",0
"RP11-756P10.5",0,0,426,"no",0
"RP11-757A13.1",0,0,350,"no",0
"RP11-757C15.4",0,0,560,"no",0
"RP11-757F18.3",0.002624,0.15999732,519,"no",3.0220522127864e-05
"RP11-757F18.5",0.148109,33.70666676,1937,"no",0.00636656331916759
"RP11-757G1.5",0.314124,20.9999995466667,569,"no",0.00396650988269788
"RP11-757G1.6",0,0,3252,"no",0
"RP11-757G14.1",0,0,479,"no",0
"RP11-757G14.3",0.039213,2.01333474666667,437,"no",0.000380281540106032
"RP11-757H14.2",0,0,273,"no",0
"RP11-757O6.1",0.278296,18.5066680266667,566,"no",0.00349556586705899
"RP11-757O6.4",0,0,510,"no",0
"RP11-758B24.1",0,0,209,"no",0
"RP11-758G22.1",0,0,274,"no",0
"RP11-758G22.2",0,0,1827,"no",0
"RP11-758H6.1",0,0,505,"no",0
"RP11-758I14.2",0,0,433,"no",0
"RP11-758I14.3",0,0,671,"no",0
"RP11-758M4.1",0.277601,24.5866773333333,753.830948015317,"no",0.00464396670145883
"RP11-758M4.3",0,0,525,"no",0
"RP11-758M4.4",0.041725,13.7755566666667,2810,"no",0.00260194680178796
"RP11-758N13.1",0,0,1156,"no",0
"RP11-758N13.3",0,0,344,"no",0
"RP11-758P17.2",0,0,333,"no",0
"RP11-758P17.3",0,0,303,"no",0
"RP11-759A9.1",0,0,434,"no",0
"RP11-759A9.2",0,0,671,"no",0
"RP11-759F5.1",0,0,271,"no",0
"RP11-759L5.2",0,0,999,"no",0
"RP11-75A5.1",0,0,258,"no",0
"RP11-75A9.1",0,0,1630,"no",0
"RP11-75A9.3",0,0,2299,"no",0
"RP11-75C10.7",0,0,768,"no",0
"RP11-75C10.9",0,0,1132,"no",0
"RP11-75C23.1",0,0,548,"no",0
"RP11-75C9.1",0.108585,21.2800104,1668,"no",0.00401939873226862
"RP11-75C9.2",0,0,572,"no",0
"RP11-75L1.1",0.055729,3.66666346666667,560,"no",0.000692564628143963
"RP11-75L1.2",0.451668,44.78851424,844,"no",0.0084597184856851
"RP11-75L1.6",0,0,395,"no",0
"RP11-75N20.2",0,0,408,"no",0
"RP11-75N4.2",0,0,1417,"no",0
"RP11-75N6.3",0,0,330,"no",0
"RP11-760D2.1",0,0,673,"no",0
"RP11-760D2.10",0,0,964,"no",0
"RP11-760D2.11",0,0,4162,"no",0
"RP11-760D2.12",0,0,144,"no",0
"RP11-760D2.4",0,0,686,"no",0
"RP11-760D2.5",0,0,2741,"no",0
"RP11-760D2.7",0,0,669,"no",0
"RP11-760D2.9",0,0,210,"no",0
"RP11-760H22.2",2.34315,137.88000144,500.836571282248,"no",0.0260429714354431
"RP11-760L24.1",0,0,546,"no",0
"RP11-760N9.1",0,0,2044,"no",0
"RP11-761B3.1",0,0,983,"no",0
"RP11-761E20.1",0.125056,30.54666384,2079,"no",0.00576969745811458
"RP11-761I4.3",0.727342,40.1874710266667,470.269072870809,"no",0.00759066687757192
"RP11-761I4.4",0.000241,0.0134739733333333,476,"no",2.54498331140953e-06
"RP11-761N21.1",0,0,500,"no",0
"RP11-761N21.2",17.344311,519.6398534,255,"no",0.098150317069028
"RP11-762B21.5",0,0,454,"no",0
"RP11-762E8.1",0,0,503,"no",0
"RP11-762H8.1",0.139688,7.36901194666667,449,"no",0.00139186949253109
"RP11-762H8.2",0.207373,16.9333321333333,695,"no",0.00319839193827666
"RP11-762H8.3",0,0,385.5,"no",0
"RP11-762H8.4",0,0,369,"no",0
"RP11-762I7.4",0,0,529,"no",0
"RP11-762I7.5",17.178188,2696.22913130667,1335.90087598296,"no",0.50926760601018
"RP11-763B22.10",0,0,287,"no",0
"RP11-763B22.3",0.048242,2.90769768,513,"no",0.00054921008726633
"RP11-763B22.4",0.128133,4.72709416,314,"no",0.000892860290802227
"RP11-763B22.6",0,0,408,"no",0
"RP11-763B22.7",0,0,318,"no",0
"RP11-763B22.9",0,0,1302,"no",0
"RP11-763E3.1",0.065231,4.4834712,585,"no",0.000846844438452101
"RP11-763F8.1",0,0,375,"no",0
"RP11-763K15.1",0,0,480,"no",0
"RP11-764E7.1",0,0,1028,"no",0
"RP11-764I5.1",0,0,362,"no",0
"RP11-764K9.1",0,0,2878,"no",0
"RP11-764K9.4",1.752953,191.745495293333,931,"no",0.0362171627839168
"RP11-765K14.1",0,0,691,"no",0
"RP11-766F14.1",0,0,359,"no",0
"RP11-766F14.2",0,0,10086,"no",0
"RP11-766H1.1",0.042523,2.09333517333333,419,"no",0.000395392134860485
"RP11-766N7.3",0,0,2051.5,"no",0
"RP11-766N7.4",0,0,447,"no",0
"RP11-767C1.1",0,0,635,"no",0
"RP11-767C1.2",0.045839,2.7466696,510,"no",0.000518794873718707
"RP11-767C4.1",0,0,571,"no",0
"RP11-767C6.1",0,0,274,"no",0
"RP11-767I20.1",0,0,1256,"no",0
"RP11-767L7.1",0,0,1129,"no",0
